Datetime,PM2.5,PM10,NO2,NH3,SO2,CO,O3,NOx,NO,Benzene,Toluene,Xylene
2019-11-25 04:00:00,127.88,183.86,41.96,33.76,10.64,0.94,18.81,50.43,27.66,2.99,19.75,0.24
2019-11-25 05:00:00,122.2,175.84,41.34,32.7,9.75,0.97,16.45,55.11,34.14,2.98,19.35,0.35
2019-11-25 06:00:00,119.2,175.15,40.83,33.81,9.36,1.0,15.59,62.83,44.26,2.85,19.41,0.29
2019-11-25 07:00:00,124.81,183.17,42.74,33.65,9.81,1.15,15.5,71.22,52.15,2.87,19.07,0.29
2019-11-25 08:00:00,136.78,206.04,47.42,36.35,10.92,1.38,17.16,89.0,69.75,3.22,19.39,0.49
2019-11-25 09:00:00,162.8,256.65,54.34,40.38,13.86,1.47,19.84,86.07,63.01,3.83,20.1,0.82
2019-11-25 10:00:00,174.25,283.84,57.85,40.7,19.47,1.34,25.7,68.97,40.24,4.0,21.75,0.69
2019-11-25 11:00:00,150.62,256.94,55.81,35.79,19.57,1.17,35.59,52.55,22.42,3.62,25.38,0.53
2019-11-25 12:00:00,123.4,218.32,52.98,33.19,19.35,1.02,49.5,47.55,19.14,3.57,31.64,0.19
2019-11-25 13:00:00,100.58,191.73,42.45,32.47,16.71,0.84,62.75,34.07,10.37,3.06,32.47,0.22
2019-11-25 14:00:00,80.31,153.68,37.23,32.6,14.45,0.77,71.07,30.06,9.77,2.48,24.54,0.12
2019-11-25 15:00:00,73.44,145.11,37.0,33.13,13.58,0.84,72.09,29.57,9.3,2.54,25.1,0.1
2019-11-25 16:00:00,72.05,142.5,35.74,33.0,12.84,0.78,73.79,26.74,6.94,2.67,27.96,0.13
2019-11-25 17:00:00,73.59,153.38,41.42,30.94,11.64,0.86,54.13,31.15,7.88,2.74,34.72,0.13
2019-11-25 18:00:00,78.12,184.97,62.31,31.82,11.08,1.38,27.8,58.38,25.18,3.81,41.68,0.29
2019-11-25 19:00:00,90.94,227.82,77.66,33.57,12.04,2.16,19.54,106.74,69.13,5.54,31.15,0.4
2019-11-25 20:00:00,117.65,263.07,81.31,37.59,13.63,2.63,18.76,127.86,91.02,7.53,49.25,1.53
2019-11-25 21:00:00,140.45,285.97,81.54,41.85,15.65,3.23,20.61,136.85,113.28,8.53,58.86,2.48
2019-11-25 22:00:00,150.45,293.32,81.37,42.86,16.37,3.23,25.28,141.35,118.62,8.85,77.67,3.01
2019-11-25 23:00:00,151.39,295.93,74.39,43.72,17.02,3.09,27.18,145.98,126.96,8.7,64.12,3.87
2019-11-26 00:00:00,146.14,276.31,65.12,41.01,19.14,2.61,26.72,133.79,108.45,8.83,55.28,3.75
2019-11-26 01:00:00,137.57,244.26,59.94,38.7,15.71,2.1,29.07,120.0,98.6,7.79,50.07,2.64
2019-11-26 02:00:00,130.53,223.48,55.2,38.37,15.26,1.72,25.2,96.05,86.81,7.04,44.63,1.57
2019-11-26 03:00:00,121.9,203.85,50.38,34.55,15.84,1.53,28.84,96.67,75.9,6.79,42.66,1.03
2019-11-26 04:00:00,115.62,185.8,49.14,34.16,15.71,1.48,29.97,94.3,73.22,6.33,40.32,0.76
2019-11-26 05:00:00,118.51,188.1,48.81,34.57,15.47,1.43,29.02,94.29,72.53,5.95,36.97,0.34
2019-11-26 06:00:00,116.16,188.06,46.08,34.48,16.95,1.45,23.14,92.21,73.67,6.01,35.08,0.26
2019-11-26 07:00:00,119.43,197.54,46.22,34.83,20.48,1.6,28.79,106.63,93.48,6.09,36.77,0.42
2019-11-26 08:00:00,128.1,224.22,50.52,36.0,17.18,1.91,29.97,127.14,113.78,6.3,38.01,0.36
2019-11-26 09:00:00,151.62,276.31,60.65,40.03,22.53,2.05,34.31,130.35,112.78,6.52,39.8,0.36
2019-11-26 10:00:00,159.63,318.28,65.63,40.92,36.45,1.69,35.47,93.91,66.16,6.0,37.29,0.75
2019-11-26 11:00:00,153.51,307.31,64.77,39.23,33.6,1.47,41.5,71.75,39.43,5.16,38.18,0.75
2019-11-26 12:00:00,136.69,273.85,62.71,39.06,27.69,1.36,56.03,57.45,24.26,4.64,36.64,0.47
2019-11-26 13:00:00,126.86,262.62,58.88,37.94,21.46,1.2,67.32,52.37,20.29,4.06,25.94,0.42
2019-11-26 14:00:00,111.17,235.52,57.46,39.99,18.41,1.11,72.13,45.74,13.57,3.62,22.97,0.57
2019-11-26 15:00:00,108.53,225.85,57.21,40.2,18.01,1.21,84.54,41.67,9.21,3.77,23.78,0.54
2019-11-26 16:00:00,114.78,245.94,57.14,39.31,15.59,1.09,74.7,42.18,9.81,3.63,34.15,0.38
2019-11-26 17:00:00,111.28,250.07,69.1,38.67,13.6,1.32,56.28,50.42,11.19,4.43,50.07,0.4
2019-11-26 18:00:00,111.0,270.92,69.32,37.78,13.66,1.45,38.15,56.16,16.46,5.34,58.06,0.65
2019-11-26 19:00:00,109.46,280.83,54.7,36.94,12.15,1.18,29.83,47.21,15.88,5.36,54.88,0.99
2019-11-26 20:00:00,83.87,234.52,36.21,33.98,10.54,0.79,30.66,29.79,9.53,3.7,41.53,0.55
2019-11-26 21:00:00,50.29,135.01,36.29,33.49,9.63,0.7,24.38,30.87,10.94,2.8,36.17,0.24
2019-11-26 22:00:00,41.94,90.67,35.78,32.99,9.16,0.71,22.33,32.0,12.54,2.38,22.36,0.18
2019-11-26 23:00:00,37.82,79.38,34.58,31.86,9.42,0.62,22.69,30.4,11.57,2.35,20.34,0.1
2019-11-27 00:00:00,34.54,69.93,34.34,31.35,9.27,0.61,22.62,29.48,11.14,2.24,25.51,0.11
2019-11-27 01:00:00,30.55,64.78,33.82,30.84,8.61,0.62,19.25,28.82,11.08,2.09,17.17,0.08
2019-11-27 02:00:00,26.03,54.11,30.29,30.4,8.5,0.63,22.82,26.28,10.16,1.68,12.26,0.08
2019-11-27 03:00:00,24.94,47.88,28.92,28.65,9.71,0.46,20.77,26.34,11.07,1.55,16.02,0.11
2019-11-27 04:00:00,24.22,45.18,29.33,28.74,8.89,0.6,20.01,26.63,11.21,1.54,17.1,0.08
2019-11-27 05:00:00,23.25,42.91,32.15,29.05,8.02,0.59,16.17,32.1,15.14,1.29,11.23,0.07
2019-11-27 06:00:00,24.51,47.38,33.92,29.26,7.92,0.53,15.65,37.52,20.24,1.44,13.9,0.07
2019-11-27 07:00:00,30.65,58.28,35.34,29.82,9.16,0.72,14.61,46.15,30.44,1.83,14.93,0.04
2019-11-27 08:00:00,36.8,81.19,38.52,30.57,10.2,0.98,21.65,70.75,58.15,2.32,16.23,0.23
2019-11-27 09:00:00,50.08,126.18,43.49,32.58,12.54,1.07,21.61,75.27,60.67,2.65,20.13,0.18
2019-11-27 10:00:00,58.93,146.9,49.32,35.14,14.73,1.06,24.22,66.89,47.51,2.74,20.89,0.12
2019-11-27 11:00:00,67.85,171.65,54.94,35.86,16.05,1.01,27.16,56.68,30.66,2.96,22.71,0.13
2019-11-27 12:00:00,75.66,181.34,59.93,36.86,16.32,1.06,37.48,51.6,22.63,3.15,26.4,0.1
2019-11-27 13:00:00,85.47,196.83,51.33,36.18,15.2,0.96,54.06,39.73,12.95,3.38,32.11,0.18
2019-11-27 14:00:00,91.1,198.85,47.06,36.76,14.5,0.94,66.7,35.6,10.45,2.97,29.55,0.23
2019-11-27 15:00:00,94.72,204.33,47.58,37.69,13.12,1.01,62.49,35.29,10.09,3.1,26.13,0.16
2019-11-27 16:00:00,98.87,209.72,59.39,39.34,10.4,1.21,37.32,44.02,11.84,3.79,38.8,0.17
2019-11-27 17:00:00,109.35,213.12,53.24,40.19,9.7,1.11,32.7,40.29,10.02,4.3,57.31,0.75
2019-11-27 18:00:00,109.59,179.83,46.62,38.92,8.83,1.09,29.05,35.38,9.45,4.19,60.05,0.97
2019-11-27 19:00:00,109.19,170.74,49.8,38.93,9.0,1.2,29.41,39.73,12.27,4.88,49.21,0.82
2019-11-27 20:00:00,117.37,175.68,53.85,39.34,10.07,1.31,26.69,43.27,14.02,5.02,51.41,0.89
2019-11-27 21:00:00,117.51,174.98,48.48,39.21,9.29,1.15,29.45,41.58,15.43,4.58,45.55,0.89
2019-11-27 22:00:00,92.42,138.34,35.39,35.18,8.51,0.79,35.41,29.0,9.86,3.38,33.7,0.42
2019-11-27 23:00:00,43.16,74.18,33.52,32.76,8.41,0.6,37.41,26.52,8.41,2.23,21.22,0.34
2019-11-28 00:00:00,24.82,47.06,35.38,31.28,7.79,0.59,29.84,28.83,9.51,1.99,18.9,0.15
2019-11-28 01:00:00,22.76,47.46,35.63,30.39,10.19,0.51,29.9,28.71,9.24,1.85,18.81,0.1
2019-11-28 02:00:00,21.27,47.36,31.62,29.56,12.14,0.54,30.86,25.78,8.69,1.65,19.12,0.1
2019-11-28 03:00:00,19.34,40.27,27.37,27.15,9.99,0.44,32.34,23.47,9.07,1.29,17.75,0.19
2019-11-28 04:00:00,17.3,34.74,28.34,26.98,8.97,0.44,28.48,23.33,8.55,1.15,17.79,0.14
2019-11-28 05:00:00,17.05,33.97,26.83,27.38,8.23,0.45,27.05,22.64,8.8,1.09,15.6,0.1
2019-11-28 06:00:00,18.65,35.87,27.85,27.8,8.84,0.5,28.47,23.73,10.01,1.09,13.03,0.2
2019-11-28 07:00:00,21.87,41.32,34.74,28.68,10.0,0.55,21.29,28.26,12.32,0.93,14.11,0.18
2019-11-28 08:00:00,25.84,48.96,31.22,29.64,8.2,0.64,21.98,31.11,15.25,1.06,17.74,0.16
2019-11-28 09:00:00,28.56,56.84,27.78,29.05,7.54,0.6,24.62,26.09,12.14,1.28,14.92,0.2
2019-11-28 10:00:00,25.19,45.21,29.51,27.97,8.5,0.65,28.06,27.12,11.92,1.3,15.54,0.21
2019-11-28 11:00:00,30.2,54.64,31.38,29.35,8.44,0.72,30.42,27.69,11.21,1.89,23.64,0.22
2019-11-28 12:00:00,41.53,72.59,29.37,30.65,9.23,0.7,33.32,26.68,11.79,2.77,34.75,0.16
2019-11-28 13:00:00,45.27,82.26,25.94,31.55,9.21,0.66,38.1,21.86,8.4,2.51,28.31,0.16
2019-11-28 14:00:00,44.17,80.88,24.79,33.35,8.69,0.66,39.13,20.89,7.92,2.77,24.23,0.15
2019-11-28 15:00:00,40.9,77.36,25.25,33.42,8.34,0.66,38.57,21.13,7.9,2.05,23.33,0.28
2019-11-28 16:00:00,38.86,75.31,25.75,33.04,8.31,0.65,38.31,21.17,7.58,2.02,25.41,0.08
2019-11-28 17:00:00,36.98,71.89,28.15,31.45,9.12,0.66,35.04,21.89,7.59,1.91,20.43,0.13
2019-11-28 18:00:00,35.42,67.63,33.67,30.65,8.78,0.74,30.1,26.58,9.51,2.35,21.23,0.18
2019-11-28 19:00:00,36.67,68.3,38.14,30.84,8.95,0.8,25.26,29.92,10.45,2.43,19.3,0.16
2019-11-28 20:00:00,38.14,66.93,40.18,31.57,9.97,0.82,24.3,31.63,11.22,2.84,27.73,0.21
2019-11-28 21:00:00,38.0,71.16,42.47,31.16,9.38,0.81,21.87,33.37,11.9,2.52,18.25,0.18
2019-11-28 22:00:00,37.64,68.27,45.62,31.29,8.59,0.86,18.35,36.99,13.87,2.1,14.85,0.2
2019-11-28 23:00:00,38.3,70.19,48.17,31.7,8.42,0.93,13.7,42.45,18.9,2.23,21.64,0.47
2019-11-29 00:00:00,40.29,75.84,48.47,31.23,8.72,0.96,13.22,51.52,29.03,2.19,21.8,0.31
2019-11-29 01:00:00,42.19,80.86,44.43,30.94,8.65,0.89,15.64,53.03,32.93,2.27,24.07,0.19
2019-11-29 02:00:00,46.49,80.93,39.59,32.6,8.73,0.82,15.2,45.34,26.74,2.4,25.67,0.16
2019-11-29 03:00:00,46.21,73.49,35.94,29.16,9.15,0.65,16.53,35.66,17.89,2.37,25.01,0.11
2019-11-29 04:00:00,41.58,63.14,32.54,29.26,8.85,0.68,16.79,30.96,15.07,1.93,21.05,0.12
2019-11-29 05:00:00,40.38,58.74,32.36,28.29,8.67,0.67,13.06,31.29,15.24,1.82,18.38,0.15
2019-11-29 06:00:00,37.84,57.31,31.16,28.2,8.58,0.65,12.23,31.75,16.92,1.89,14.53,0.12
2019-11-29 07:00:00,39.57,61.64,30.84,28.68,8.43,0.73,12.61,36.3,22.7,1.94,14.53,0.09
2019-11-29 08:00:00,45.75,74.06,31.29,30.52,9.15,0.87,14.18,47.45,35.57,2.59,15.32,0.11
2019-11-29 09:00:00,54.31,95.32,35.98,31.01,10.13,0.93,17.27,47.5,32.53,2.62,17.15,0.16
2019-11-29 10:00:00,59.42,102.18,37.57,30.34,11.0,0.89,20.44,40.52,21.82,2.49,15.6,0.08
2019-11-29 11:00:00,56.99,99.65,35.68,29.67,12.59,0.79,32.68,34.09,20.91,2.44,18.43,0.11
2019-11-29 12:00:00,47.92,89.32,32.31,29.52,13.2,0.75,39.55,32.45,14.48,2.78,19.85,0.16
2019-11-29 13:00:00,47.34,85.48,31.95,30.2,12.6,0.72,45.37,27.9,10.13,2.42,20.25,0.27
2019-11-29 14:00:00,46.22,83.5,32.89,31.58,11.92,0.74,52.09,27.79,9.41,2.32,22.61,0.15
2019-11-29 15:00:00,46.6,85.4,33.31,31.88,11.0,0.76,56.13,27.94,9.57,2.3,21.02,0.06
2019-11-29 16:00:00,45.57,89.04,34.26,32.36,10.32,0.76,53.71,29.99,12.13,2.74,31.03,0.05
2019-11-29 17:00:00,43.92,95.92,39.3,31.54,8.85,0.84,43.51,35.16,16.04,2.77,38.71,0.07
2019-11-29 18:00:00,46.37,103.17,51.18,31.83,8.68,1.11,25.86,43.7,19.04,3.82,35.41,0.16
2019-11-29 19:00:00,55.49,129.41,63.06,32.07,9.33,1.42,16.57,71.5,39.93,3.6,31.72,0.81
2019-11-29 20:00:00,70.87,153.19,65.14,34.78,10.47,1.75,13.84,86.09,54.38,5.2,39.88,1.65
2019-11-29 21:00:00,84.55,179.88,63.56,36.28,10.86,2.08,14.41,105.09,77.6,6.94,53.87,2.49
2019-11-29 22:00:00,103.15,201.35,62.97,38.98,11.28,2.21,14.83,112.56,85.75,7.2,60.01,2.19
2019-11-29 23:00:00,102.05,188.22,59.93,37.31,12.13,2.01,16.05,102.86,75.71,6.64,62.29,2.59
2019-11-30 00:00:00,100.66,173.59,54.2,35.53,11.78,1.59,15.53,76.88,49.57,6.03,61.25,2.21
2019-11-30 01:00:00,94.84,159.23,50.19,34.86,10.02,1.22,14.1,65.96,39.52,5.25,48.57,1.44
2019-11-30 02:00:00,91.21,145.42,47.54,35.76,9.29,1.13,14.55,59.0,34.21,4.61,36.77,0.83
2019-11-30 03:00:00,91.58,138.6,43.31,33.87,9.05,1.0,14.31,48.55,25.68,4.64,35.35,0.43
2019-11-30 04:00:00,93.36,143.78,40.79,35.16,8.51,0.96,14.35,44.64,22.93,3.88,29.62,0.51
2019-11-30 05:00:00,101.3,151.28,36.54,34.92,8.27,0.92,14.66,39.81,20.31,3.59,22.87,0.16
2019-11-30 06:00:00,103.44,144.49,34.66,35.32,8.14,0.93,15.11,39.72,21.66,3.27,19.4,0.22
2019-11-30 07:00:00,100.34,143.6,34.32,34.57,8.73,0.99,14.04,47.14,30.63,3.11,16.91,0.25
2019-11-30 08:00:00,99.36,152.47,35.35,35.04,9.11,1.13,13.66,55.97,39.95,3.51,17.26,0.19
2019-11-30 09:00:00,96.9,160.69,37.45,35.82,9.36,1.18,15.25,53.18,35.8,3.54,17.63,0.47
2019-11-30 10:00:00,102.63,163.32,39.37,35.69,10.32,1.19,17.54,48.63,29.29,3.5,17.54,0.68
2019-11-30 11:00:00,107.07,163.99,41.94,35.95,10.88,1.12,21.86,44.31,21.92,3.46,18.05,0.4
2019-11-30 12:00:00,103.96,156.32,39.47,36.9,12.05,0.98,30.29,36.49,16.13,3.4,22.03,0.52
2019-11-30 13:00:00,99.75,153.98,37.93,39.18,11.7,0.93,40.23,33.28,14.04,3.68,24.09,0.36
2019-11-30 14:00:00,93.8,147.23,36.79,38.98,10.06,0.86,47.8,30.96,12.09,3.15,23.29,0.3
2019-11-30 15:00:00,86.8,135.33,31.83,39.04,8.35,0.8,53.48,27.97,11.76,2.9,19.66,0.15
2019-11-30 16:00:00,78.93,125.13,31.45,37.23,9.76,0.73,54.79,27.79,11.69,2.46,19.4,0.11
2019-11-30 17:00:00,72.57,119.55,37.27,36.21,8.03,0.76,46.78,33.2,14.47,2.6,26.03,0.1
2019-11-30 18:00:00,69.74,127.84,50.36,35.05,8.26,1.01,25.4,43.18,15.16,2.89,22.9,0.1
2019-11-30 19:00:00,77.6,155.02,61.69,35.27,9.01,1.44,15.03,74.68,44.73,4.3,35.38,0.26
2019-11-30 20:00:00,92.53,185.2,64.83,37.13,10.47,1.8,15.09,90.71,61.41,6.04,48.88,0.71
2019-11-30 21:00:00,108.6,219.35,64.04,39.34,11.22,2.17,14.9,109.38,83.49,6.09,48.45,1.99
2019-11-30 22:00:00,124.22,228.7,66.07,40.3,12.22,2.3,15.82,122.89,97.25,6.57,57.42,3.4
2019-11-30 23:00:00,135.78,230.58,63.55,42.47,12.34,1.97,16.65,102.78,76.4,5.83,50.99,4.45
2019-12-01 00:00:00,138.98,221.88,60.89,42.11,12.52,1.61,17.28,89.48,61.22,5.81,43.45,3.59
2019-12-01 01:00:00,134.22,206.34,57.28,40.23,11.29,1.33,17.17,75.25,47.66,4.69,30.62,2.03
2019-12-01 02:00:00,130.26,194.17,54.32,39.41,11.78,1.15,18.08,71.92,45.11,4.25,27.83,0.9
2019-12-01 03:00:00,123.52,185.03,49.17,35.42,13.05,1.06,16.43,69.44,45.35,4.49,26.32,0.52
2019-12-01 04:00:00,117.45,174.27,49.72,35.98,13.12,1.02,16.66,64.02,39.45,4.44,29.18,0.41
2019-12-01 05:00:00,122.81,179.14,46.65,36.34,9.96,0.98,17.2,58.19,34.42,4.17,25.76,0.23
2019-12-01 06:00:00,129.26,192.49,47.47,35.61,9.77,0.97,16.02,58.45,34.44,3.75,21.09,0.33
2019-12-01 07:00:00,131.71,196.87,47.91,35.55,10.03,1.01,15.83,65.59,42.28,3.29,18.59,0.4
2019-12-01 08:00:00,130.77,198.78,49.7,36.18,13.26,1.09,16.93,66.52,42.0,3.23,17.38,0.15
2019-12-01 09:00:00,134.39,204.37,52.65,37.38,11.02,1.11,21.89,61.11,34.34,3.49,16.96,0.31
2019-12-01 10:00:00,148.36,218.63,48.1,37.41,11.9,1.05,32.22,48.55,23.07,3.35,16.01,0.33
2019-12-01 11:00:00,161.2,224.94,41.43,36.09,12.15,0.95,46.84,39.59,17.04,2.92,14.73,0.19
2019-12-01 12:00:00,137.98,195.72,37.62,34.97,11.54,0.83,59.82,35.71,14.38,2.7,13.75,0.18
2019-12-01 13:00:00,109.39,157.61,29.63,34.15,13.2,0.73,66.3,26.29,10.17,2.26,14.06,0.07
2019-12-01 14:00:00,91.92,138.5,27.52,34.29,11.96,0.66,69.05,24.43,9.5,2.03,14.92,0.14
2019-12-01 15:00:00,84.1,131.36,27.99,34.18,11.86,0.66,70.95,25.05,9.96,1.91,14.32,0.13
2019-12-01 16:00:00,80.52,127.83,29.44,33.8,10.75,0.68,68.81,25.41,9.95,1.75,15.08,0.1
2019-12-01 17:00:00,77.84,129.96,36.01,32.85,8.94,0.76,57.32,32.69,13.3,1.89,18.06,0.12
2019-12-01 18:00:00,80.6,140.22,51.0,32.98,8.9,0.97,37.16,42.61,14.34,2.18,17.08,0.11
2019-12-01 19:00:00,97.04,174.88,67.69,34.98,9.22,1.37,19.43,71.43,36.24,3.33,25.31,0.35
2019-12-01 20:00:00,123.16,224.23,72.67,36.55,10.58,1.82,17.36,100.45,65.71,4.21,30.21,0.38
2019-12-01 21:00:00,146.74,262.08,74.93,38.01,11.45,2.0,18.57,111.56,77.66,4.88,36.27,0.65
2019-12-01 22:00:00,160.77,263.92,75.2,39.42,11.97,2.14,18.54,119.85,87.29,5.11,35.52,1.0
2019-12-01 23:00:00,174.94,276.11,74.46,42.33,13.06,2.19,18.75,132.06,101.65,5.51,35.2,1.34
2019-12-02 00:00:00,174.59,274.85,70.21,43.07,14.15,2.11,18.52,133.02,105.07,5.65,33.37,1.09
2019-12-02 01:00:00,178.14,271.67,65.31,42.71,15.64,2.06,18.71,123.67,97.9,5.45,33.08,1.24
2019-12-02 02:00:00,181.95,268.29,64.0,42.67,13.39,1.79,20.18,114.21,87.13,5.15,29.52,1.9
2019-12-02 03:00:00,182.33,258.43,59.7,39.65,13.43,1.51,18.94,92.41,65.05,5.21,27.37,2.0
2019-12-02 04:00:00,181.56,251.91,56.06,39.23,11.85,1.45,19.36,76.73,50.18,4.85,25.96,1.69
2019-12-02 05:00:00,180.5,245.93,53.74,39.18,10.46,1.27,18.69,65.41,39.08,4.27,23.62,0.9
2019-12-02 06:00:00,179.93,244.71,49.79,39.31,10.55,1.31,17.57,63.78,39.77,3.74,18.84,0.51
2019-12-02 07:00:00,171.49,240.78,49.52,39.44,10.34,1.34,17.07,69.18,45.98,3.58,16.78,0.42
2019-12-02 08:00:00,156.03,225.74,52.52,38.61,9.81,1.38,15.77,76.37,52.49,3.49,14.4,0.2
2019-12-02 09:00:00,134.94,212.79,57.76,37.88,10.45,1.33,19.86,68.22,39.17,3.49,14.85,0.22
2019-12-02 10:00:00,122.33,205.6,52.7,37.42,10.66,1.22,29.07,55.1,27.51,3.11,13.71,0.29
2019-12-02 11:00:00,124.23,204.57,47.89,36.62,10.57,1.15,39.87,45.3,19.14,2.93,12.28,0.14
2019-12-02 12:00:00,123.9,213.3,44.38,36.8,10.96,1.11,55.17,39.98,14.94,3.28,15.61,0.25
2019-12-02 13:00:00,110.9,191.68,35.99,35.19,11.14,1.03,66.37,30.99,10.96,3.17,17.48,0.14
2019-12-02 14:00:00,92.33,166.7,32.35,33.58,11.07,0.88,72.69,28.51,10.88,2.78,18.25,0.1
2019-12-02 15:00:00,78.07,150.05,33.21,32.13,9.92,0.74,71.59,28.31,10.22,2.21,17.42,0.1
2019-12-02 16:00:00,69.16,133.17,34.98,31.56,9.09,0.7,70.14,29.98,10.47,2.18,16.46,0.11
2019-12-02 17:00:00,70.49,136.65,43.99,32.31,8.87,0.77,58.82,38.04,14.34,2.55,19.64,0.11
2019-12-02 18:00:00,84.0,160.27,64.42,33.79,9.05,1.13,34.77,59.54,24.85,3.77,24.39,0.08
2019-12-02 19:00:00,107.6,215.43,77.7,38.37,9.26,1.7,20.81,92.49,53.75,5.41,32.18,0.27
2019-12-02 20:00:00,143.12,287.32,82.23,40.09,11.01,2.25,19.54,116.95,78.23,6.27,45.42,0.78
2019-12-02 21:00:00,170.02,308.44,83.65,42.65,11.89,2.54,19.5,138.54,103.42,7.35,53.15,1.53
2019-12-02 22:00:00,183.22,319.03,81.41,45.01,12.46,2.6,19.35,136.9,101.53,7.06,60.97,2.05
2019-12-02 23:00:00,186.04,310.55,80.02,44.32,12.42,2.45,18.63,141.81,108.64,7.42,54.73,1.83
2019-12-03 00:00:00,183.81,303.46,75.84,44.54,12.41,2.25,18.48,135.38,104.0,6.98,52.51,1.69
2019-12-03 01:00:00,188.34,289.88,69.34,44.59,12.6,1.86,17.79,111.6,81.44,7.1,49.28,2.43
2019-12-03 02:00:00,184.81,273.73,63.39,43.63,11.95,1.58,18.59,97.38,68.18,5.83,42.72,2.53
2019-12-03 03:00:00,169.99,242.53,58.69,40.19,10.83,1.25,16.09,74.72,45.53,5.37,33.05,1.68
2019-12-03 04:00:00,154.02,218.65,54.79,40.2,10.27,1.1,15.91,61.33,32.95,4.56,28.09,1.1
2019-12-03 05:00:00,155.81,213.1,50.68,39.45,9.29,0.96,15.46,54.7,28.38,4.03,23.86,0.64
2019-12-03 06:00:00,151.65,211.09,48.78,39.26,9.31,0.95,16.01,54.96,28.9,3.68,20.15,0.46
2019-12-03 07:00:00,144.29,208.93,49.08,37.9,9.47,0.99,16.5,64.75,41.46,3.43,18.16,0.28
2019-12-03 08:00:00,141.01,215.23,49.51,37.73,9.44,1.12,16.57,71.56,48.8,3.41,17.22,0.06
2019-12-03 09:00:00,143.23,243.47,53.57,37.86,10.54,1.19,19.63,68.3,43.16,3.58,22.86,0.12
2019-12-03 10:00:00,148.95,261.44,55.7,38.17,12.71,1.18,29.2,60.28,31.38,3.75,30.43,0.17
2019-12-03 11:00:00,148.45,260.6,53.23,36.85,13.65,1.03,45.0,50.47,21.1,3.69,23.91,0.11
2019-12-03 12:00:00,124.38,227.54,43.74,35.74,13.47,0.88,61.01,41.49,17.57,3.23,19.38,0.11
2019-12-03 13:00:00,105.93,204.06,40.67,35.82,12.82,0.75,70.12,34.46,11.86,3.09,18.24,0.11
2019-12-03 14:00:00,90.34,176.13,40.24,33.66,12.08,0.72,76.63,34.41,12.1,2.92,15.63,0.11
2019-12-03 15:00:00,77.48,157.54,38.41,33.18,10.94,0.72,75.76,32.25,11.07,2.67,15.42,0.08
2019-12-03 16:00:00,71.88,144.61,40.05,32.2,9.32,0.72,70.16,33.55,11.86,2.39,14.8,0.09
2019-12-03 17:00:00,71.54,153.89,51.46,31.81,8.56,0.91,56.54,46.84,20.08,2.49,17.35,0.23
2019-12-03 18:00:00,78.56,172.96,75.85,33.27,8.89,1.42,28.51,78.01,39.99,3.57,27.91,0.38
2019-12-03 19:00:00,106.86,251.54,87.56,35.51,10.22,2.08,17.88,113.22,71.68,5.14,47.17,0.67
2019-12-03 20:00:00,141.46,301.53,88.99,39.71,11.76,2.5,18.3,129.93,90.48,5.16,54.49,0.49
2019-12-03 21:00:00,168.26,327.62,90.41,42.27,13.24,2.86,19.23,148.4,110.45,5.54,51.11,0.56
2019-12-03 22:00:00,194.12,358.89,90.9,46.66,14.17,3.35,20.86,181.68,147.5,5.69,54.82,0.72
2019-12-03 23:00:00,216.52,378.94,89.61,51.23,15.01,3.38,21.45,195.77,163.44,6.24,62.65,0.89
2019-12-04 00:00:00,230.08,373.46,85.78,50.96,15.36,3.21,21.8,197.16,170.02,6.38,67.12,1.25
2019-12-04 01:00:00,227.59,362.23,78.78,49.58,14.38,2.85,21.66,183.09,155.29,6.02,53.73,1.92
2019-12-04 02:00:00,209.51,323.8,70.26,50.88,13.87,2.2,22.23,151.28,125.15,5.27,47.04,1.59
2019-12-04 03:00:00,189.24,277.79,69.0,43.12,12.09,1.56,19.02,109.16,78.03,4.93,37.36,1.28
2019-12-04 04:00:00,160.84,231.0,65.7,41.76,12.13,1.35,15.71,92.93,61.73,4.3,27.91,1.24
2019-12-04 05:00:00,135.54,197.35,59.76,39.42,11.34,1.15,13.79,84.19,54.28,4.22,26.29,1.12
2019-12-04 06:00:00,123.27,184.54,57.97,37.26,10.72,1.07,13.46,82.94,54.99,4.08,23.31,0.74
2019-12-04 07:00:00,118.78,184.48,58.53,36.78,11.72,1.13,12.7,85.95,57.92,3.55,21.13,0.67
2019-12-04 08:00:00,118.06,197.78,61.53,37.28,12.08,1.39,13.25,113.04,83.56,3.69,20.95,0.55
2019-12-04 09:00:00,131.48,239.55,68.2,38.63,11.87,1.53,15.86,109.48,79.68,3.91,21.79,0.58
2019-12-04 10:00:00,148.06,270.77,74.09,41.32,13.52,1.43,24.96,87.99,51.04,4.09,21.01,0.6
2019-12-04 11:00:00,171.87,300.47,74.05,43.09,14.21,1.32,35.37,72.69,35.31,4.18,23.02,0.54
2019-12-04 12:00:00,171.39,297.76,73.29,43.44,15.01,1.2,49.86,60.48,22.55,4.29,37.54,0.38
2019-12-04 13:00:00,151.77,278.81,56.45,40.77,14.94,1.0,69.71,45.68,15.46,4.07,29.82,0.22
2019-12-04 14:00:00,119.96,228.65,46.94,38.31,14.78,0.86,80.21,37.04,12.06,3.68,26.03,0.26
2019-12-04 15:00:00,105.51,206.85,44.48,37.38,13.87,0.79,86.21,35.21,11.76,3.28,26.71,0.31
